acq_date,frp,bright_ti5,bright_ti4,latitude,longitude
2023-01-26,0.84,274.18,295.56,34.60994,-117.33634
2023-01-26,1.47,280.58,312.45,39.89202,-123.21758
2023-01-26,0.85,280.67,307.48,39.89229,-123.21552
2023-01-26,1.18,272.21,312.91,39.98638,-120.99883
2023-01-26,3.55,272.64,325.27,39.99785,-121.00717
2023-01-26,1.71,275.45,305.37,34.60772,-117.3382
2023-01-26,1.02,271.81,299.57,36.35783,-114.91195
2023-01-26,0.81,281.73,299.19,37.45352,-121.93018
2023-01-26,1.88,288.16,300.08,37.95056,-122.40054
2023-01-26,2.12,286.51,299.81,38.07061,-122.13705
2023-01-26,0.28,281.04,295.81,38.55398,-122.55283
2023-01-26,1.03,282.91,295.37,33.85454,-118.33006
2023-01-26,1.3,276.77,309.51,33.96539,-118.23428
2023-01-26,1.28,292.98,325.1,34.83043,-119.46638
2023-01-26,2.41,285.66,332.01,35.53363,-115.45077
2023-01-26,1.95,285.61,328.72,35.57478,-115.48167
2023-01-26,1.88,281.72,325.49,38.23722,-117.36277
2023-01-26,1.93,286.31,325.01,38.14246,-120.48298
2023-01-26,4.05,291.04,340.07,38.22905,-122.38199
2023-01-26,2.51,290.2,326.18,38.55671,-122.54581
2023-01-26,3.33,291.75,332.31,38.5975,-122.95906
2023-01-26,3.66,291.7,325.79,38.5982,-122.95741
2023-01-26,3.16,291.67,342.02,38.6374,-122.01559
2023-01-26,2.73,291.83,341.21,38.63801,-122.01634
2023-01-26,4.91,291.49,348.12,38.68398,-122.0409
2023-01-26,12.61,289.01,332.73,39.00242,-122.1127
2023-01-26,32.45,299.15,367.0,39.00361,-122.10835
2023-01-26,4.22,290.87,338.91,39.09538,-122.13929
2023-01-26,4.22,291.31,347.63,39.09659,-122.1349
2023-01-26,3.69,293.52,347.13,39.59975,-121.84284
2023-01-26,10.28,296.9,367.0,39.60213,-121.84367
2023-01-26,1.79,288.78,325.3,39.64004,-121.95942
2023-01-26,3.62,290.33,339.74,39.69492,-122.0022
2023-01-26,2.62,290.21,334.62,39.72015,-121.99448
