Year,Alarm Date,Containment Date,Cause #,GIS Calculated Acres,Cause
2020,7/8/2020,7/8/2020,9,1.913929,Miscellaneous
2020,8/17/2020,8/17/2020,1,1.842313,Lightning
2020,10/3/2020,10/3/2020,7,1.931224,Arson
2020,9/14/2020,9/14/2020,11,1.290407,Powerline
2020,7/27/2020,7/27/2020,14,2.308157,Unknown / Unidentified
2020,6/20/2020,6/20/2020,2,1.247528,Equipment Use
2020,8/8/2020,8/8/2020,2,6.730837,Equipment Use
2020,8/15/2020,8/15/2020,2,2.178815,Equipment Use
2020,11/22/2020,11/22/2020,8,1.33193,Playing with fire
2020,9/10/2020,9/10/2020,2,5.429207,Equipment Use
2020,6/18/2020,6/18/2020,14,6.585587,Unknown / Unidentified
2020,7/8/2020,7/8/2020,2,5.713114,Equipment Use
2020,7/10/2020,7/10/2020,2,1.851237,Equipment Use
2020,7/8/2020,7/8/2020,9,1.710471,Miscellaneous
2020,2/12/2020,2/12/2020,14,2.159534,Unknown / Unidentified
2020,7/27/2020,7/27/2020,4,1.696867,Campfire
2020,8/16/2020,8/16/2020,1,1.20419,Lightning
2020,5/5/2020,5/5/2020,11,1.699512,Powerline
2020,8/19/2020,8/19/2020,14,1.7314,Unknown / Unidentified
2020,6/29/2020,6/29/2020,7,2.560388,Arson
2020,5/27/2020,5/27/2020,11,8.70067,Powerline
2020,6/2/2020,6/2/2020,14,3.509619,Unknown / Unidentified
2020,11/23/2020,11/23/2020,5,1.042918,Debris
2020,9/27/2020,9/27/2020,2,5.636059,Equipment Use
2020,8/9/2020,8/9/2020,4,1.435053,Campfire
2020,6/3/2020,6/6/2020,5,1.500947,Debris
2020,8/15/2020,8/18/2020,1,9.390384,Lightning
2020,10/16/2020,10/20/2020,1,5.151273,Lightning
2020,8/17/2020,9/10/2020,1,21.37203,Lightning
2020,8/17/2020,9/10/2020,1,12.20918,Lightning
2020,8/17/2020,9/10/2020,1,6.258504,Lightning
2020,8/17/2020,9/10/2020,1,27.64174,Lightning
2020,8/17/2020,9/10/2020,1,92.39507,Lightning
2020,8/17/2020,9/26/2020,1,174.789,Lightning
2020,8/24/2020,9/10/2020,1,946.5836,Lightning
2020,6/12/2020,6/12/2020,14,16.15369,Unknown / Unidentified
2020,7/7/2020,7/7/2020,14,22.42503,Unknown / Unidentified
2020,7/12/2020,7/12/2020,14,6.860256,Unknown / Unidentified
2020,8/11/2020,8/11/2020,10,26.72971,Vehicle
2020,8/16/2020,8/17/2020,14,92.71667,Unknown / Unidentified
2020,10/10/2020,10/10/2020,14,5.205859,Unknown / Unidentified
2020,5/27/2020,5/30/2020,9,5.767348,Miscellaneous
2020,6/14/2020,6/14/2020,9,36.14019,Miscellaneous
2020,11/27/2020,12/1/2020,4,7.514976,Campfire
2020,7/31/2020,11/15/2020,2,33235.8,Equipment Use
2020,7/9/2020,7/9/2020,2,59.73152,Equipment Use
2020,6/26/2020,6/28/2020,9,29.49193,Miscellaneous
2020,6/7/2020,6/20/2020,9,10.51064,Miscellaneous
2020,11/1/2020,11/1/2020,10,1.392398,Vehicle
2020,10/2/2020,10/2/2020,2,43.19823,Equipment Use
2020,7/27/2020,7/29/2020,10,788.082,Vehicle
