acq_date,frp,bright_ti5,bright_ti4,latitude,longitude
2013-01-18,1.08,282.2,295.77,38.07179,-122.13926
2013-01-18,2.91,300.45,330.99,32.54771,-115.12554
2013-01-18,4.28,301.85,350.6,32.65745,-115.65003
2013-01-18,4.28,300.55,354.87,32.66083,-115.65083
2013-01-18,2.42,301.7,345.36,32.66419,-115.65163
2013-01-18,2.69,299.99,348.25,32.66613,-115.66097
2013-01-18,2.42,303.75,339.08,32.66685,-115.6567
2013-01-18,3.87,302.73,352.89,32.66949,-115.66177
2013-01-18,1.89,293.85,328.96,35.00777,-118.87773
2013-01-19,2.96,273.61,313.61,36.35837,-114.91086
2013-01-19,3.09,272.68,329.88,37.4967,-120.51792
2013-01-19,1.47,271.42,313.97,37.49704,-120.51536
2013-01-19,1.47,270.7,299.56,37.49728,-120.5212
2013-01-19,1.1,281.04,298.35,38.07076,-122.13902
2013-01-19,1.14,275.57,312.96,32.63199,-115.11355
2013-01-19,0.64,285.95,298.95,33.71785,-117.70963
2013-01-19,0.72,282.43,302.87,33.77719,-118.2279
2013-01-19,1.29,284.7,295.37,33.77775,-118.23549
2013-01-19,0.75,284.96,297.1,33.77802,-118.2393
2013-01-19,0.74,284.86,296.55,33.80483,-118.24399
2013-01-19,0.69,282.8,295.73,33.81462,-118.23666
2013-01-19,0.69,283.82,300.46,33.81488,-118.24045
2013-01-19,0.98,284.19,295.96,33.81506,-118.2391
2013-01-19,0.73,280.74,298.38,33.81514,-118.24426
2013-01-19,1.54,281.75,306.61,33.81533,-118.24291
2013-01-19,0.73,282.65,295.78,33.82039,-118.24371
2013-01-19,1.6,288.34,309.15,33.85309,-118.33296
2013-01-19,2.26,278.32,311.89,34.0922,-117.52768
2013-01-19,1.04,277.38,299.35,34.09551,-117.5267
2013-01-19,0.2,281.56,295.77,34.31844,-118.51243
2013-01-19,0.44,279.19,303.11,34.33527,-118.52171
2013-01-19,1.32,270.68,295.54,36.35584,-114.90903
2013-01-19,0.95,270.81,314.38,37.49825,-120.51466
2013-01-19,2.43,277.7,297.28,38.01325,-122.11157
2013-01-19,2.0,280.83,297.71,38.06995,-122.13843
2013-01-19,1.43,285.18,295.61,33.71459,-117.70984
2013-01-19,0.76,279.63,295.34,33.77429,-118.2271
2013-01-19,1.39,282.53,296.48,33.81253,-118.23908
2013-01-19,1.64,284.14,299.74,33.85347,-118.33263
2013-01-19,6.55,299.43,348.48,32.63457,-115.11684
2013-01-19,6.55,300.13,344.51,32.63542,-115.11265
2013-01-20,2.47,274.74,307.62,36.35752,-114.91361
2013-01-20,1.27,271.71,297.61,36.35828,-114.90875
2013-01-20,2.37,274.01,305.83,36.35854,-114.91366
2013-01-20,1.46,276.93,314.97,32.63709,-115.11941
2013-01-20,1.94,284.96,295.84,33.81351,-118.23859
2013-01-20,1.01,283.1,298.28,33.82056,-118.24547
2013-01-20,0.99,260.11,317.46,40.82282,-114.25648
2013-01-20,1.85,274.8,311.62,36.3583,-114.91035
2013-01-20,0.67,278.15,297.17,39.8271,-123.63144
2013-01-20,0.3,286.5,300.62,33.71434,-117.70909
2013-01-20,0.51,286.73,307.0,33.7147,-117.71028
2013-01-20,0.96,281.91,301.36,33.77742,-118.22968
2013-01-20,0.56,285.45,297.17,33.77912,-118.23657
2013-01-20,0.5,284.67,295.14,33.79388,-118.23139
2013-01-20,0.5,284.74,297.11,33.79473,-118.23485
2013-01-20,1.41,282.68,308.94,33.81692,-118.23821
2013-01-20,0.81,283.86,295.82,33.85567,-118.33214
2013-01-20,0.69,280.76,298.17,34.33356,-118.52243
2013-01-20,20.24,293.01,367.0,33.02412,-115.43055
2013-01-20,37.74,297.25,367.0,33.02436,-115.4241
2013-01-20,20.99,295.13,352.31,33.02512,-115.42911
2013-01-20,20.99,301.08,367.0,33.02539,-115.42265
2013-01-20,20.24,285.06,335.88,33.03067,-115.43088
2013-01-20,37.74,291.84,367.0,33.03091,-115.42442
2013-01-20,20.99,284.53,336.3,33.03167,-115.42939
2013-01-20,41.35,293.68,367.0,33.03602,-115.46343
2013-01-20,18.71,286.93,347.15,33.03655,-115.46834
2013-01-20,18.71,297.26,367.0,33.03683,-115.46191
2013-01-20,41.35,297.12,355.83,33.04255,-115.46376
2013-01-20,18.71,283.2,340.15,33.04308,-115.46864
2013-01-20,18.71,291.64,367.0,33.04336,-115.46219
