station,lat,lon,elev,name
USC00043244,37.5422,-122.0158,11.6,CA FREMONT                                     
USC00043256,36.7672,-119.7092,103.0,CA FRESNO 5 NE                                 
USC00043261,36.9969,-119.7072,125.0,CA FRIANT GOVERNMENT CAMP                      
USC00043357,41.8458,-123.9669,118.0,CA GASQUET RS                                  
USC00043384,38.9331,-120.8008,914.7,CA GEORGETOWN RS                               
USC00043392,34.0869,-118.4794,340.5,CA GETTY CTR                                   
USC00043402,34.5225,-119.6822,474.9,CA GIBRALTAR DAM #2                            
USC00043417,37.0031,-121.5608,59.1,CA GILROY                                      
USC00043463,35.7269,-118.7006,957.1,CA GLENNVILLE                                  
USC00043491,39.1503,-120.9003,981.5,CA GOLD RUN 4 SW                               
USC00043551,36.7375,-118.9619,2005.6,CA GRANT GROVE                                 
USC00043573,39.2042,-121.0681,731.5,CA GRASS VALLEY #2                             
USC00043578,38.4306,-122.8647,61.0,CA GRATON                                      
USC00043669,37.8444,-120.2258,853.4,CA GROVELAND 2                                 
USC00043710,36.1389,-117.9528,1165.9,CA HAIWEE                                      
USC00043714,37.4725,-122.4433,8.2,CA HALF MOON BAY                               
USC00043747,36.3158,-119.6369,72.2,CA HANFORD 1 S                        HCN      
USC00043761,41.7961,-123.3747,348.1,CA HAPPY CAMP RS                      HCN      
USC00043800,39.2372,-121.2667,243.8,CA HARRY L ENGLEBRIGHT DAM                     
USC00043824,40.9317,-121.5433,919.0,CA HAT CREEK                                   
USC00043855,33.7044,-115.6289,417.6,CA HAYFIELD PUMPING PLT                        
USC00043875,38.6294,-122.8664,53.9,CA HEALDSBURG                         HCN      
USC00043882,35.6842,-121.1683,465.1,CA HEARST CASTLE                               
USC00043896,33.7381,-116.8939,552.0,CA HEMET                                       
USC00043914,33.2372,-116.7614,823.0,CA HENSHAW DAM                                 
USC00043937,34.4206,-117.2661,931.2,CA HESPERIA 2E                                 
USC00043939,37.9614,-119.7831,1179.6,CA HETCH HETCHY                                
USC00044025,36.8483,-121.4214,83.8,CA HOLLISTER 2                                 
USC00044211,33.7572,-116.7067,1639.8,CA IDYLLWILD FIRE DEPT                         
USC00044223,32.8489,-115.5667,-19.5,CA IMPERIAL                                    
USC00044232,36.7981,-118.2036,1204.0,CA INDEPENDENCE                       HCN      
USC00044259,33.7086,-116.2153,-6.4,CA INDIO FIRE STN                     HCN      
USC00044278,35.6514,-117.8214,740.7,CA INYOKERN                                    
USC00044297,34.1472,-115.1219,281.0,CA IRON MTN                                    
USC00044303,33.72,-117.7231,164.6,CA IRVINE RCH                                  
USC00044374,41.2706,-120.2983,1621.2,CA JESS VALLEY                                 
USC00044394,34.3592,-116.5378,965.3,CA JOHNSON VALLEY                              
USC00044405,34.1472,-116.2747,781.2,CA JOSHUA TREE                                 
USC00044412,33.0764,-116.5925,1284.7,CA JULIAN CDF                                  
USC00044422,34.4908,-119.5069,688.8,CA JUNCAL DAM                                  
USC00044484,38.8089,-120.8208,609.6,CA KELSEY 1 N                                  
USC00044500,37.9567,-122.5447,44.2,CA KENTFIELD                                   
USC00044534,36.0067,-119.96,73.2,CA KETTLEMAN CITY                              
USC00044555,36.2069,-121.1378,97.5,CA KING CITY                                   
USC00044710,32.8536,-116.8947,210.3,CA LAKESIDE 2 E                                
USC00044712,38.4919,-122.0039,57.0,CA LAKE SOLANO                                 
USC00044838,41.7117,-121.5067,1455.4,CA LAVA BEDS NAT MON                           
USC00044863,34.8333,-118.865,1089.7,CA LEBEC                                       
USC00044881,37.9567,-119.1194,2071.7,CA LEE VINING                                  
USC00044890,36.3817,-119.0264,156.4,CA LEMON COVE                         HCN      
USC00044957,36.2033,-119.0545,132.6,CA LINDSAY                                     
USC00044997,37.6819,-121.7514,161.2,CA LIVERMORE                          HCN      
USC00045026,36.6044,-118.7325,2052.8,CA LODGEPOLE                                   
USC00045032,38.1061,-121.2878,12.2,CA LODI                               HCN      
USC00045064,34.6539,-120.4514,22.9,CA LOMPOC                                      
USC00045100,35.3836,-118.4122,1290.8,CA LORAINE 5 NNE                               
USC00045118,37.0564,-120.8667,36.6,CA LOS BANOS                                   
USC00045119,36.875,-120.9386,256.9,CA LOS BANOS ARBURUA RCH                       
USC00045123,37.2319,-121.9592,111.3,CA LOS GATOS                                   
USC00045151,35.6181,-119.6892,87.8,CA LOST HILLS                                  
USC00045233,36.9539,-120.0378,82.3,CA MADERA                                      
USC00045280,37.6478,-118.9617,2378.7,CA MAMMOTH LAKES RS                            
USC00045311,40.5411,-121.5767,1752.6,CA MANZANITA LAKE                              
USC00045360,38.4917,-122.1242,146.3,CA MARKLEY COVE                                
USC00045378,38.0131,-122.1142,12.2,CA MARTINEZ WTP                                
USC00045449,41.2517,-122.1383,985.4,CA MCCLOUD                                     
USC00045502,33.5697,-116.0731,-55.8,CA MECCA FIRE STN                              
USC00045532,37.2889,-120.5158,46.9,CA MERCED                             HCN      
USC00045598,38.7478,-122.6258,341.7,CA MIDDLETOWN                                  
USC00045679,40.3458,-121.6092,1485.9,CA MINERAL                                     
USC00045756,35.0492,-118.1619,833.6,CA MOJAVE                                      
USC00045795,36.5928,-121.8556,37.2,CA MONTEREY                                    
USC00045802,36.5928,-121.8556,37.2,CA MONTEREY WFO                                
USC00045860,34.0864,-116.5622,958.6,CA MORONGO VALLEY N                            
USC00045866,35.3669,-120.8447,36.0,CA MORRO BAY FIRE DEPT                         
USC00045892,35.4592,-115.5311,1456.0,CA MTN PASS 1SE                                
USC00045915,37.8792,-121.9303,661.4,CA MT DIABLO JUNCTION                          
USC00045933,37.3433,-121.6347,1286.3,CA MT HAMILTON                                 
USC00045941,41.7833,-122.0447,1300.0,CA MT HEBRON RS                                
USC00045968,32.8672,-116.4194,1804.4,CA MT LAGUNA #3                                
USC00045983,41.3217,-122.3172,1101.2,CA MT SHASTA                          HCN      
USC00046006,34.2308,-118.0711,1740.4,CA MT WILSON CBS                               
USC00046027,37.8978,-122.5689,67.1,CA MUIR WOODS                                  
USC00046074,38.2778,-122.2647,10.7,CA NAPA STATE HOSPITAL                HCN      
USC00046136,39.2467,-121.0008,847.6,CA NEVADA CITY                                 
USC00046144,37.5147,-122.0325,3.0,CA NEWARK                                      
USC00046154,34.9456,-119.6828,658.4,CA NEW CUYAMA FIRE STN                         
USC00046161,34.3933,-118.5939,538.0,CA NEWHALL 5NW                                 
USC00046168,37.2811,-121.0178,27.4,CA NEWMAN                                      
USC00046174,38.0047,-120.4864,292.6,CA NEW MELONES DAM HQ                          
USC00046175,33.6031,-117.8836,3.0,CA NEWPORT BEACH HARBOR               HCN      
USC00046194,38.9261,-121.5447,13.1,CA NICOLAUS #2                                 
USC00046197,33.2775,-115.5239,-18.3,CA NILAND                                      
USC00046252,37.2328,-119.5097,806.2,CA N FK RS                                     
USC00046263,34.2447,-118.525,275.5,CA NORTHRIDGE CAL STATE                        
USC00046328,41.8392,-122.8503,603.5,CA OAK KNOLL W C                               
USC00046336,37.7983,-122.2642,9.1,CA OAKLAND MUSEUM                              
USC00046370,38.3858,-122.9661,263.7,CA OCCIDENTAL                                  
USC00046377,33.2097,-117.395,3.0,CA OCEANSIDE MARINA                            
USC00046386,33.1553,-116.1689,118.9,CA OCOTILLO WELLS 2W                           
USC00046399,34.4478,-119.2275,227.1,CA OJAI                               HCN      
USC00046498,41.3619,-124.0192,48.8,CA ORICK PRAIRIE CREEK PARK                    
USC00046506,39.7458,-122.1997,77.4,CA ORLAND                             HCN      
USC00046508,41.3019,-123.5386,122.8,CA ORLEANS                            HCN      
USC00046521,39.5178,-121.5531,52.1,CA OROVILLE                                    
USC00046572,34.2067,-119.1375,15.8,CA OXNARD WFO                                  
USC00046597,38.7583,-120.5031,1051.6,CA PACIFIC HOUSE                               
USC00046599,37.5917,-122.4717,144.8,CA PACIFICA 4 SSE                              
USC00046602,34.3294,-118.4006,472.4,CA PACOIMA DAM FC33A-E                         
USC00046624,34.5883,-118.0939,796.1,CA PALMDALE                                    
USC00046635,33.8275,-116.5097,129.5,CA PALM SPRINGS                                
USC00046646,37.4436,-122.1403,7.6,CA PALO ALTO                                   
USC00046657,33.3781,-116.84,1691.6,CA PALOMAR MTN OBSY                            
USC00046663,33.7997,-118.3911,67.1,CA PALOS VERDES ES FC43D                       
USC00046675,36.6067,-120.8842,426.7,CA PANOCHE 2 W                                 
USC00046685,39.7539,-121.6242,533.4,CA PARADISE                                    
USC00046699,34.2903,-114.1708,224.9,CA PARKER RESRVOIR                             
USC00046719,34.1483,-118.1447,263.3,CA PASADENA                           HCN      
USC00046730,35.6278,-120.6856,222.5,CA PASO ROBLES                        HCN      
USC00046773,34.5025,-117.8969,945.2,CA PEARBLOSSOM                                 
USC00046826,38.2578,-122.6078,6.1,CA PETALUMA AP                        HCN      
USC00046896,36.8211,-119.3375,187.5,CA PINE FLAT DAM                               
USC00046926,36.4819,-121.1822,398.4,CA PINNACLES NP                                
USC00046940,34.4061,-118.7569,217.0,CA PIRU 2 ESE                                  
USC00046946,40.9869,-121.9772,444.4,CA PIT RVR PH 5                                
USC00046961,38.7853,-120.7419,810.2,CA PLACERVILLE 3 ENE                           
USC00046962,38.7333,-120.7333,839.7,CA PLACERVILLE IFG                             
USC00047050,34.0817,-117.7658,304.5,CA POMONA/FAIRPLEX                             
USC00047085,39.8053,-120.4719,1478.3,CA PORTOLA                                     
USC00047109,39.3619,-123.1286,310.3,CA POTTER VALLEY POWERHOUSE                    
USC00047111,33.0194,-117.0308,197.5,CA POWAY VALLEY                                
USC00047195,39.9367,-120.9475,1042.4,CA QUINCY                             HCN      
USC00047248,33.0217,-117.0814,210.3,CA RANCHO BERNARDO                             
USC00047253,35.3692,-117.6525,1088.1,CA RANDSBURG                                   
USC00047270,37.2094,-119.9086,280.1,CA RAYMOND                                     
USC00047293,40.1622,-122.2203,80.8,CA RED BLUFF TRTMT PLT                         
USC00047298,40.5194,-122.2989,153.0,CA REDDING CDF                                 
USC00047306,34.0369,-117.1947,429.8,CA REDLANDS                           HCN      
USC00047326,33.8342,-118.3758,43.3,CA REDONDO BEACH                               
USC00047339,37.4767,-122.2386,9.4,CA REDWOOD CITY                                
USC00047370,38.6944,-121.1611,89.9,CA REPRESA                                     
USC00047404,40.0261,-123.7931,153.3,CA RICHARDSON GR SP                            
USC00047414,37.9192,-122.3772,6.1,CA RICHMOND                                    
USC00047470,33.9511,-117.3881,256.0,CA RIVERSIDE FIRE STN 3                        
USC00047643,38.5067,-122.4714,68.6,CA SAINT HELENA                                
USC00047668,36.6594,-121.6664,13.7,CA SALINAS #2                                  
USC00047672,35.3372,-120.5039,424.3,CA SALINAS DAM                                 
USC00047681,34.585,-120.4083,77.4,CA SALSIPUEDES GAGING STN                      
USC00047731,36.4375,-121.7092,182.9,CA SAN CLEMENTE DAM                            
USC00047741,32.7653,-117.2314,4.3,CA SAN DIEGO SEAWORLD                          
USC00047749,34.1053,-117.8019,292.0,CA SAN DIMAS FIRE FC 95                        
USC00047767,37.7281,-122.5053,2.4,CA SAN FRANCISCO OCEANSIDE                     
USC00047776,34.1553,-117.9078,226.8,CA SAN GABRIEL CANYON PH                       
USC00047779,34.2053,-117.8608,451.4,CA SAN GABRIEL DAM FC425B-E                    
USC00047785,34.0842,-118.1003,110.6,CA SAN GABRIEL FIRE DEPT                       
USC00047813,33.7964,-116.9753,464.8,CA SAN JACINTO                                 
USC00047851,35.3056,-120.6619,93.9,CA SAN LUIS OBISPO POLY               HCN      
USC00047880,37.9983,-122.5372,36.6,CA SAN RAFAEL-CIVIC CTR                        
USC00047888,33.7442,-117.8667,41.1,CA SANTA ANA FIRE STN                          
USC00047902,34.4167,-119.6844,4.9,CA SANTA BARBARA                      HCN      
USC00047916,36.9878,-121.9994,21.3,CA SANTA CRUZ                         HCN      
USC00047933,35.3742,-120.6375,349.9,CA SANTA MARGARITA BOOST                       
USC00047965,38.4558,-122.7133,50.6,CA SANTA ROSA                         HCN      
USC00048014,34.59,-118.4542,658.7,CA SAUGUS PWR PLT 1                            
USC00048045,40.4833,-124.1039,41.5,CA SCOTIA                                      
USC00048122,35.4867,-119.1458,123.1,CA SHAFTER 6E                                  
USC00048135,40.7142,-122.4161,327.7,CA SHASTA DAM                                  
USC00048218,39.5833,-120.3706,1516.4,CA SIERRAVILLE RS                              
USC00048273,37.3133,-122.185,691.9,CA SKYLINE RIDGE PRESERVE                      
USC00048351,38.2994,-122.4622,29.6,CA SONOMA                                      
USC00048353,37.9672,-120.3872,510.5,CA SONORA                                      
USC00048380,37.5122,-119.6331,1538.3,CA SO ENTRANCE YOSEMITE NP                     
USC00048560,37.9994,-121.3178,3.7,CA STOCKTON FIRE STN 4                         
USC00048587,39.5861,-122.5342,243.8,CA STONY GORGE RSVR                            
USC00048606,39.5319,-121.1611,1130.8,CA STRAWBERRY VALLEY 2                         
USC00048702,40.4167,-120.6631,1283.8,CA SUSANVILLE 2SW                     HCN      
USC00048713,38.3772,-120.8008,483.4,CA SUTTER HILL CDF                             
USC00048758,39.1678,-120.1428,1898.9,CA TAHOE CITY                         HCN      
USC00048760,39.06,-120.1292,1924.8,CA TAHOMA                                      
USC00048829,35.1011,-118.4222,1286.3,CA TEHACHAPI 4 SE                              
USC00048839,35.0233,-118.7497,434.3,CA TEJON RANCHO                       HCN      
USC00048917,36.465,-118.8619,347.5,CA THREE RIVERS EDISON PH 1                    
USC00048967,34.0842,-118.5989,227.1,CA TOPANGA PATROL FC-6                         
USC00048999,37.6819,-121.3467,41.1,CA TRACY CARBONA                               
USC00049001,37.7958,-121.5831,18.6,CA TRACY PUMPING PLT                           
USC00049026,40.7264,-122.7947,567.2,CA TRINITY RVR HATCHERY                        
USC00049035,35.7636,-117.3908,516.6,CA TRONA                                       
USC00049040,39.3181,-120.145,1798.3,CA TRUCKEE-TAHOE AP                            
USC00049053,41.96,-121.4744,1230.8,CA TULELAKE                                    
USC00049063,37.8769,-119.3436,2649.9,CA TUOLUMNE MEADOWS RS                         
USC00049073,37.5019,-120.8456,31.4,CA TURLOCK #2                                  
USC00049099,34.1281,-116.0369,602.0,CA TWENTYNINE PALMS                            
USC00049102,34.1206,-115.85,419.4,CA TWENTYNINE PALMS 12E - WONDER               
USC00049111,34.9881,-120.3211,177.4,CA TWITCHELL DAM                               
USC00049122,39.1467,-123.2103,193.9,CA UKIAH                              HCN      
USC00049124,39.1267,-123.2719,404.8,CA UKIAH 4 WSW                                 
USC00049152,34.0697,-118.4428,131.1,CA U C L A                                     
USC00049185,37.7719,-122.1675,120.1,CA UPPER SAN LEANDRO FILTERS                   
USC00049285,34.2825,-119.2919,32.0,CA VENTURA                                     
USC00049298,39.5214,-120.0269,1654.8,CA VERDI 2W                                    
USC00049325,34.5292,-117.2928,877.8,CA VICTORVILLE                                 
USC00049351,39.8056,-120.1858,1508.8,CA VINTON                                      
USC00049367,36.3283,-119.2997,92.4,CA VISALIA                                     
USC00049378,33.2353,-117.2322,131.1,CA VISTA                                       
USC00049390,40.4583,-121.8664,676.7,CA VOLTA PH                                    
USC00049452,35.5892,-119.3519,88.7,CA WASCO                              HCN      
USC00049473,36.9308,-121.7692,29.0,CA WATSONVILLE WTR WKS                         
USC00049490,40.7353,-122.9442,627.3,CA WEAVERVILLE                        HCN      
USC00049582,38.3775,-120.5453,845.8,CA W PT                                        
USC00049621,40.6117,-122.5281,394.7,CA WHISKEYTOWN RSVR                            
USC00049660,33.9758,-118.0222,135.9,CA WHITTIER CITY YARD FC106C                   
USC00049684,39.4194,-123.3425,412.4,CA WILLITS 1 NE                                
USC00049694,40.9467,-123.6364,141.4,CA WILLOW CREEK 1 NW                           
USC00049699,39.5231,-122.3047,71.3,CA WILLOWS 6 W                        HCN      
USC00049742,38.5253,-121.9778,41.1,CA WINTERS                                     
USC00049781,38.6828,-121.7939,20.4,CA WOODLAND 1 WNW                              
USC00049785,34.1819,-118.5744,240.8,CA WOODLAND HILLS PIERCE COLLEGE               
USC00049792,37.4286,-122.2561,115.8,CA WOODSIDE FIRE STN 1                         
USC00049822,34.3617,-117.6386,1828.8,CA WRIGHTWOOD                                  
USC00049855,37.7503,-119.5897,1224.7,CA YOSEMITE PARK HQ                   HCN      
USC00049859,38.395,-122.3567,29.0,CA YOUNTVILLE                                  
USC00049866,41.7031,-122.6414,825.7,CA YREKA                              HCN      
USC00049884,34.2183,-116.4072,1050.0,CA YUCCA MESA                                  
USC00049888,34.1294,-116.3878,990.3,CA YUCCA VALLEY                                
USC00268186,38.7394,-119.5181,1613.0,NV TOPAZ LAKE                                  
USS0019L03S,38.85,-119.94,2370.1,CA Hagan's Meadow                              
USS0019L05S,38.61,-119.92,2455.8,CA Blue Lakes                                  
USS0019L06S,38.51,-119.63,2357.9,CA Poison Flat                                 
USS0019L07S,38.31,-119.6,2690.5,CA Sonora Pass                                 
USS0019L08S,38.3,-119.55,2194.0,CA Leavitt Meadows                             
USS0019L13S,38.07,-119.23,2878.8,CA Virginia Lakes Ridge                        
USS0019L17S,38.44,-119.37,2814.2,CA Lobdell Lake                                
USS0019L19S,38.55,-119.8,2671.6,CA Ebbetts Pass                                
USS0019L24S,38.92,-119.92,2615.8,CA Heavenly Valley                             
USS0019L38S,38.28,-119.61,2931.3,CA Leavitt Lake                                
USS0019L39S,38.67,-119.82,1863.9,CA Spratt Creek                                
USS0019L40S,38.67,-119.61,2532.9,CA Monitor Pass                                
USS0019L41S,38.72,-119.89,2477.7,CA Burnside Lake                               
USS0019L42S,38.4,-119.54,2838.6,CA Summit Meadow                               
USS0019L43S,38.68,-119.96,2443.6,CA Forestdale Creek                            
USS0019L44S,38.84,-119.89,2608.2,CA Horse Meadow                                
USS0019L45S,38.69,-119.99,2546.0,CA Carson Pass                                 
USS0020H02S,41.89,-120.75,1575.8,CA Crowder Flat                                
USS0020H06S,41.58,-120.3,2142.7,CA Cedar Pass                                  
USS0020H12S,41.99,-120.18,2243.3,CA Dismal Swamp                                
USS0020H13S,41.24,-120.79,1886.7,CA Adin Mtn                                    
USS0020K03S,39.49,-120.28,1967.8,CA Independence Creek                          
USS0020K04S,39.45,-120.29,2134.5,CA Independence Camp                           
USS0020K05S,39.43,-120.31,2545.7,CA Independence Lake                           
USS0020K13S,39.3,-120.18,1983.9,CA Truckee #2                                  
USS0020K25S,39.14,-120.22,2028.4,CA Ward Creek #3                               
USS0020K27S,39.17,-120.15,2071.7,CA Tahoe City Cross                            
USS0020K30S,39.19,-120.26,2447.2,CA Squaw Valley G.C.                           
USS0020K31S,39.33,-120.37,2089.4,CA Css Lab                                     
USS0020L02S,39.0,-120.13,2343.6,CA Rubicon #2                                  
USS0020L06S,38.85,-120.08,2337.8,CA Echo Peak                                   
USS0020L10S,38.93,-120.05,1900.7,CA Fallen Leaf                                 
USW00003102,34.0531,-117.5769,281.6,CA ONTARIO INTL AP                             
USW00003104,33.6317,-116.1642,-36.0,CA DESERT RESORTS RGNL AP                      
USW00003122,33.8017,-118.3411,27.4,CA TORRANCE AP                                 
USW00003131,32.8144,-117.1375,127.4,CA SAN DIEGO MONTGOMERY FLD                    
USW00003144,32.8347,-115.5767,-16.8,CA IMPERIAL CO AP                              
USW00003154,33.3042,-117.355,21.3,CA CAMP PENDLETON MCAS                         
USW00003159,34.7411,-118.2125,712.6,CA LANCASTER                                   
USW00003164,32.6261,-116.4681,805.0,CA CAMPO ASOS                                  
USW00003166,33.8717,-117.9855,26.2,CA FULLERTON MUNI AP                           
USW00003167,33.9236,-118.3328,16.8,CA HAWTHORNE MUNI AP                           
USW00003171,33.9528,-117.4353,257.6,CA RIVERSIDE MUNI AP                           
USW00003177,33.13,-117.2764,95.4,CA CARLSBAD MCCLELLAN PALOMAR AP               
USW00003178,32.5758,-116.9939,158.8,CA SAN DIEGO BROWN FLD                         
USW00003179,33.9756,-117.625,193.9,CA CHINO AP                                    
USW00004222,40.6508,-122.6067,432.2,CA REDDING 12 WNW                     CRN      
USW00023110,36.3333,-119.95,70.7,CA LEMOORE REEVES NAS                     74702
USW00023119,33.9,-117.25,468.2,CA MARCH AFB                              72286
USW00023129,33.8117,-118.1472,10.4,CA LONG BEACH DAUGHERTY AP                72297
USW00023130,34.2122,-118.4914,239.3,CA VAN NUYS AP                                 
USW00023136,34.2114,-119.0875,21.6,CA CAMARILLO AP                                
USW00023152,34.1997,-118.3656,222.8,CA BURBANK GLENDALE PASADENA AP           72288
USW00023155,35.4342,-119.0553,149.4,CA BAKERSFIELD AP                         72384
USW00023157,37.3711,-118.3589,1252.7,CA BISHOP AP                              72480
USW00023158,33.6189,-114.7144,120.4,CA BLYTHE ASOS                                 
USW00023161,34.8536,-116.7869,584.9,CA BARSTOW-DAGGETT AP                          
USW00023174,33.9381,-118.3867,29.6,CA LOS ANGELES INTL AP                    72295
USW00023179,34.7678,-114.6183,270.7,CA NEEDLES AP                         HCN      
USW00023182,34.6294,-118.0831,764.7,CA PALMDALE AP                            72382
USW00023187,34.7436,-118.7253,1374.6,CA SANDBERG                               72383
USW00023188,32.7336,-117.1831,4.6,CA SAN DIEGO INTL AP              GSN     72290
USW00023190,34.4242,-119.8425,2.4,CA SANTA BARBARA MUNI AP                  72392
USW00023191,33.4042,-118.4144,477.0,CA AVALON CATALINA AP                     72292
USW00023199,32.8325,-115.6639,-14.0,CA EL CENTRO NAF                          72281
USW00023213,38.5036,-122.8111,36.3,CA SANTA ROSA SONOMA CO AP                     
USW00023225,39.2761,-120.7092,1611.2,CA BLUE CANYON NYACK AP                        
USW00023230,37.7178,-122.2331,1.5,CA OAKLAND INTL AP                        72493
USW00023232,38.5067,-121.4961,5.8,CA SACRAMENTO AP ASOS                     72483
USW00023233,36.6636,-121.6092,22.3,CA SALINAS AP                             72593
USW00023234,37.6197,-122.3656,3.0,CA SAN FRANCISCO INTL AP                  72494
USW00023237,37.89,-121.2264,8.2,CA STOCKTON AP                            72492
USW00023244,37.4058,-122.0481,11.9,CA MOFFETT FED AIRFIELD                   74509
USW00023254,37.9917,-122.0528,7.0,CA CONCORD BUCHANAN FLD                   72495
USW00023257,37.2858,-120.5178,46.3,CA MERCED MUNI AP                              
USW00023258,37.6256,-120.955,26.5,CA MODESTO AP                                  
USW00023259,36.5903,-121.8489,48.8,CA MONTEREY PENINSUL AP                        
USW00023271,38.5553,-121.4183,11.6,CA SACRAMENTO 5 ESE                            
USW00023272,37.7706,-122.4269,45.7,CA SAN FRANCISCO DWTN                          
USW00023273,34.8942,-120.4522,74.1,CA SANTA MARIA PUBLIC AP                  72394
USW00023275,39.1278,-123.2003,183.8,CA UKIAH MUNI AP                               
USW00023277,36.9394,-121.79,49.4,CA WATSONVILLE MUNI AP                         
USW00023285,37.6931,-121.815,119.8,CA LIVERMORE MUNI AP                           
USW00023293,37.3594,-121.9244,14.9,CA SAN JOSE                                    
USW00024213,40.8097,-124.1603,6.1,CA EUREKA WFO WOODLEY IS          GSN HCN 72594
USW00024215,41.315,-122.3172,1083.0,CA MT SHASTA                                   
USW00024216,40.1519,-122.2547,107.9,CA RED BLUFF MUNI AP                      72591
USW00024257,40.5147,-122.2978,152.7,CA REDDING AP                         HCN 72592
USW00024259,41.7736,-122.4683,806.2,CA MONTAGUE SISKIYOU AP                        
USW00024283,40.9783,-124.1047,64.3,CA ARCATA EUREKA AP                            
USW00024286,41.7836,-124.2381,17.1,CA CRESCENT CITY MCNAMARA AP                   
USW00053119,36.3114,-119.6231,75.9,CA HANFORD MUNI AP                             
USW00053120,33.0381,-116.9161,422.1,CA RAMONA AP                                   
USW00053121,33.2194,-117.3497,9.1,CA OCEANSIDE MUNI AP                           
USW00053139,36.6019,-117.145,25.6,CA STOVEPIPE WELLS 1 SW               CRN      
USW00053150,37.7592,-119.8208,2017.8,CA YOSEMITE VILLAGE 12 W              CRN      
USW00053151,33.4392,-117.1903,347.5,CA FALLBROOK 5 NE                     CRN      
USW00053152,34.4142,-119.8797,5.5,CA SANTA BARBARA 11 W                 CRN      
USW00053175,33.8978,-117.6025,162.5,CA CORONA MUNICIPAL AP                         
USW00093104,35.6864,-117.6908,680.0,CA CHINA LAKE NAF                         74612
USW00093107,32.8667,-117.1333,145.4,CA SAN DIEGO MIRAMAR NAS                  72293
USW00093110,34.2,-119.2042,11.9,CA OXNARD VENTURA CO AP                        
USW00093111,34.1242,-119.1228,3.7,CA PT MUGU NF                             72391
USW00093112,32.6922,-117.2097,4.3,CA N IS NAS                                    
USW00093115,32.5681,-117.1172,7.3,CA IMPERIAL BEACH REAM FLD NAS                 
USW00093134,34.0236,-118.2911,54.6,CA LOS ANGELES DOWNTOWN/USC                    
USW00093138,33.8222,-116.5044,124.7,CA PALM SPRINGS ASOS                           
USW00093184,33.6797,-117.8675,13.1,CA SANTA ANA JOHN WAYNE AP                     
USW00093193,36.78,-119.7203,101.8,CA FRESNO YOSEMITE INTL           GSN HCN 72389
USW00093197,34.0211,-118.4472,53.3,CA SANTA MONICA MUNI AP                        
USW00093205,39.1019,-121.5689,18.9,CA MARYSVILLE AP (ASOS)                        
USW00093206,35.2381,-120.6442,55.8,CA SAN LUIS OBISPO MCCHESNEY FLD               
USW00093209,35.6694,-120.6292,249.9,CA PASO ROBLES MUNI AP                         
USW00093210,39.4942,-121.6222,57.0,CA OROVILLE MUNI AP                            
USW00093225,38.7006,-121.5947,7.3,CA SACRAMENTO METRO AP                         
USW00093227,38.2075,-122.2803,4.9,CA NAPA CO AP                                  
USW00093228,37.6589,-122.1211,9.4,CA HAYWARD AIR TERMINAL                   72585
USW00093230,38.8983,-119.9961,1907.1,CA S LAKE TAHOE AP                             
USW00093241,38.3775,-121.9586,31.7,CA VACAVILLE/NUT TREE AP ASOS                  
USW00093242,36.985,-120.1106,76.5,CA MADERA MUNI AP                              
USW00093243,37.2381,-120.8825,23.8,CA MERCED 23 WSW                      CRN      
USW00093245,38.3208,-123.0747,19.2,CA BODEGA 6 WSW                       CRN      
USW00094299,41.4836,-120.5614,1335.9,CA ALTURAS MUNI AP                             
